bikky_location_id,brand,name,address,url,latitude,longitude,mon_open,mon_close,tue_open,tue_close,wed_open,wed_close,thur_open,thur_close,fri_open,fri_close,sat_open,sat_close,sun_open,sun_close,currently_open
1070,Tarka Indian Kitchen,THEDOMAIN,"11501 Rock Rose Austin, TX 78758 (512) 719-3311",https://ordering.como.com/onlineorder/tarkaindiankitchen?pre-sel-loc=147526,30.4007577,-97.7227295,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,22:00,11:00,21:00,1
1071,Tarka Indian Kitchen,ROUNDROCK,"201 University Blvd Round Rock, TX 78665 (512) 246-1922",https://ordering.como.com/onlineorder/tarkaindiankitchen?pre-sel-loc=147527,30.5556224,-97.6871527,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,22:00,11:00,21:00,1
1072,Tarka Indian Kitchen,LAKELINE PLAZA,"11066 Pecan Park Blvd. Cedar Park, TX 78613",https://ordering.como.com/onlineorder/tarkaindiankitchen?pre-sel-loc=147528,30.4701678,-97.8008817,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,22:00,11:00,21:00,1
1073,Tarka Indian Kitchen,STONEOAK,"427 N. Loop 1604 W San Antonio, TX 78232",https://ordering.como.com/onlineorder/tarkaindiankitchen?pre-sel-loc=147529,29.6099587,-98.4990376,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,22:00,11:00,21:00,1
1074,Tarka Indian Kitchen,HOUSTONHEIGHTS,"721 W 19th St #7 Houston, TX 77008",https://ordering.como.com/onlineorder/tarkaindiankitchen?pre-sel-loc=147530,29.8031077,-95.4112256,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,22:00,11:00,21:00,1
1075,Tarka Indian Kitchen,SPRINGWOODSVILLAGE,"2168 Spring Stuebner #290 Spring, TX 77380",https://ordering.como.com/onlineorder/tarkaindiankitchen?pre-sel-loc=147531,30.0847693,-95.4500612,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,22:00,11:00,21:00,1
1076,Tarka Indian Kitchen,UPPER KIRBY,"3701 S Shepherd Houston, TX 77098",https://ordering.como.com/onlineorder/tarkaindiankitchen?pre-sel-loc=216585,29.7332477,-95.4103032,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,22:00,11:00,21:00,1
1077,Urban Plates,Long Beach,"6440 E. Pacific Coast Highway, Ste 175 Long Beach, CA 90803",https://order.urbanplates.com/mp/nd/sites/xilan-double-prime/?_ga=2.8393782.205254480.1584784382-1381050128.1584784382#/,33.7559583,-118.1098,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,1
1078,Urban Plates,Manhattan Beach,"2650 N. Sepulveda Blvd Manhattan Beach, CA 90266",https://order.urbanplates.com/mp/nd/sites/xilan-double-prime/?_ga=2.41893793.205254480.1584784382-1381050128.1584784382#/,33.8956641,-118.3959222,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,1
1079,Urban Plates,Pasadena,"269 S Lake Ave Pasadena, CA  91101",https://order.urbanplates.com/mp/nd/sites/xilan-double-prime/?_ga=2.34986914.205254480.1584784382-1381050128.1584784382#/,34.1413427,-118.1325524,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,1
1080,Urban Plates,"Playa Vista","12746-3 Jefferson Blvd Playa Vista, CA 90094",https://order.urbanplates.com/mp/nd/sites/xilan-double-prime/?_ga=2.205550480.205254480.1584784382-1381050128.1584784382#/,33.9771391,-118.4175837,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,1
1081,Urban Plates,Torrance,"21503 Hawthorne Blvd. Suite A Torrance, CA 90503",https://order.urbanplates.com/mp/nd/sites/xilan-double-prime/?_ga=2.106434560.205254480.1584784382-1381050128.1584784382#/,33.8335083,-118.3536328,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,1
1082,Urban Plates,"Woodland Hills","21857 Ventura Blvd Woodland Hills, CA 91364",https://order.urbanplates.com/mp/nd/sites/xilan-double-prime/?_ga=2.106434560.205254480.1584784382-1381050128.1584784382#/,34.1686862,-118.6035505,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,1
1083,Urban Plates,"Aliso Viejo","26661 Aliso Creek Rd Aliso Viejo, CA  92656",https://order.urbanplates.com/mp/nd/sites/xilan-double-prime/?_ga=2.202814354.205254480.1584784382-1381050128.1584784382#/,33.57698,-117.7253792,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,1
1084,Urban Plates,Brea,"3413 E Imperial Hwy Brea, CA  92823",https://order.urbanplates.com/mp/nd/sites/xilan-double-prime/?_ga=2.202814354.205254480.1584784382-1381050128.1584784382#/,33.9089852,-117.8500985,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,1
1085,Urban Plates,Irvine,"3972 Barranca Parkway Irvine, CA  92606",https://order.urbanplates.com/mp/nd/sites/xilan-double-prime/?&_ga=2.251648645.205254480.1584784382-1381050128.1584784382#/,33.6848296,-117.8108511,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,1
1086,Urban Plates,"Tustin at The Market Place","13380 Jamboree Rd Irvine, CA  92602",https://order.urbanplates.com/mp/nd/sites/xilan-double-prime/?_ga=2.251648645.205254480.1584784382-1381050128.1584784382#/,33.7263636,-117.7885434,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,1
1087,Taylor Gourmet,DUPONT CIRCLE,"1200 19th Street Northwest, Downtown, Washington, DC 20036, USA",https://direct.chownow.com/order/16131/locations/24493,38.9059695,-77.0436425,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,1
1088,Taylor Gourmet,PENN AVE,"1750 Pennsylvania Avenue Northwest, Washington, DC 20006, USA",https://direct.chownow.com/order/16131/locations/22904,38.8990454,-77.0408398,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,1
1089,Taylor Gourmet,PIKE AND ROSE,"926 Rose Avenue, North Bethesda, MD 20852, USA",https://direct.chownow.com/order/16131/locations/22905,39.050884,-77.1168133,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,17:00,1
1090,Chi'Lantro,SOUTH LAMAR,"1509 South Lamar Ste 575 Austin, TX 78704",https://ordering.app/chilantro/southlamar/,30.2519136,-97.763767,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,0:00,10:00,0:00,10:30,22:00,1
1091,Chi'Lantro,BURNET,"5222 Burnet Road Ste 525 Austin, TX 78756",https://mavn.is/chilantro/burnet/,30.324598,-97.7402194,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,1
1092,Chi'Lantro,THE DOMAIN,"11005 Burnet Road Ste 108 Austin, TX 78758",https://mavn.is/chilantro/domain/,30.3943356,-97.7202092,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,1
1093,Chi'Lantro,SOUTH SHORE,"1414 Shore District Drive Ste 102 Austin, TX 78741",https://mavn.is/chilantro/southshore/,30.2438362,-97.7283456,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,1
1094,Chi'Lantro,MUELLER,"1201 Barbara Jordan Blvd Ste 1460 Austin, TX 78723",https://mavn.is/chilantro/mueller/,30.3052683,-97.7082549,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,1
1095,East Hampton Sandwich Co.,"NORTH DALLAS","12300 Inwood Road, Dallas, TX 75244",https://www.toasttab.com/east-hampton-sandwich-company-inwood/v3,32.9154364,-96.817278,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,1
1096,East Hampton Sandwich Co.,"SNIDER PLAZA","6912 Snider Plaza, Dallas, TX 75205",https://www.toasttab.com/east-hampton-sandwich-company-snider/v3,32.8497234,-96.7876197,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,1
1097,East Hampton Sandwich Co.,THE CRESCENT,"200 Crescent Court, Suite 100, Dallas, TX 75201",https://www.toasttab.com/east-hampton-sandwich-company-crescent/v3#!/,32.7936538,-96.8039079,7:00,16:00,7:00,16:00,7:00,16:00,7:00,16:00,7:00,16:00,7:00,16:00,7:00,16:00,0
1098,East Hampton Sandwich Co.,TURTLE CREEK VILLAGE,"3888 Oak Lawn Avenue Suite 100, Dallas, TX 75219",https://www.toasttab.com/east-hampton-sandwich-company-oak-lawn/v3#!/,32.8159746,-96.8013608,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,1
1099,Fresh To Order,"81st Ave - Merrillville, IN","540 E | Merrillville, IN, 46410",https://fresh2order-merrillville.patronpath.com/,41.4719373,-87.3338561,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,,,0
1100,Fresh To Order,"Buckhead - Atlanta, GA","3344 Peachtree Rd. | Atlanta, GA, 30326",https://fresh2order-buckhead.patronpath.com/,33.8472375,-84.3683266,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,0
1101,Fresh To Order,"Decatur - Atlanta, GA","205 E. Ponce de Leon | Decatur, GA, 30030",https://fresh2order-decatur.patronpath.com/,33.7753949,-84.2947315,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,0
1102,Fresh To Order,"East Cobb - Marietta, GA","1333 Johnson Ferry Rd | Marietta, GA, 30068",https://fresh2order-eastcobb.patronpath.com/,33.9822113,-84.4273717,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,0
1103,Fresh To Order,"Midtown - Atlanta, GA","860 Peachtree St. | Atlanta, Georgia , 30308",https://fresh2order-midtown.patronpath.com/,33.778242,-84.38457,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,0
1104,Super Duper Burgers,Los Gatos,"15991 Los Gatos Blvd Los Gatos, CA 95032",https://superduperburgers.alohaorderonline.com/Locations.aspx,37.2360464,-121.9633294,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,1
1105,Super Duper Burgers,Chestnut,"2201 Chestnut Street San Francisoco, CA 94123",https://superduperburgers.alohaorderonline.com/Locations.aspx,37.8002333,-122.4397341,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,1
1106,Super Duper Burgers,Kearny,"346 Kearny St San Francisoco, CA 94108",https://superduperburgers.alohaorderonline.com/Locations.aspx,37.7914365,-122.4039689,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00, , , , ,1
1107,Super Duper Burgers,West Gate,"5399 Prospect Rd San Jose, CA 95129",https://superduperburgers.alohaorderonline.com/Locations.aspx,37.2926969,-121.9970763,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,1
1108,Super Duper Burgers,New Montgomery,"117 New Montgomery Street San Francisoco, CA 94105",https://superduperburgers.alohaorderonline.com/Locations.aspx,37.7872473,-122.3999972,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00, , , , ,1
1109,Super Duper Burgers,Berkeley,"2355 Telegraph Avenue Berkeley, CA 94704",https://superduperburgers.alohaorderonline.com/Locations.aspx,37.8677119,-122.2588233,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,1
1110,Super Duper Burgers,Castro,"2304 Market Street San Francisco, CA 91114",https://superduperburgers.alohaorderonline.com/Locations.aspx,37.7640301,-122.433699,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,1
1111,Super Duper Burgers,Market,"721 Market Street San Francisco, CA 94103",https://superduperburgers.alohaorderonline.com/Locations.aspx,37.786953,-122.403992,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,1
1112,Super Duper Burgers,Concord,"2003 Diamond Blv Ste 100 Concord, CA 94520",https://superduperburgers.alohaorderonline.com/Locations.aspx,37.972683,-122.0573339,10:30,21:30,10:30,21:30,10:30,21:30,10:30,21:30,10:30,22:30,8:00,22:30,8:00,21:30,1
1113,Larkburger,Boulder,"2525 Arapahoe Avenue Boulder, CO 80302", https://larkburger.alohaorderonline.com/,40.0150466,-105.2596826,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,21:00,11:00,21:00,11:00,20:00,1
1114,Larkburger,Greenwood Village – DTC,"8000 East Belleview Avenue, B45 Greenwood Village, CO 80111", https://larkburger.alohaorderonline.com/,39.6225382,-104.8956492,10:45,20:00,10:45,20:00,10:45,20:00,10:45,20:00,10:45,20:00,10:45,20:00,10:45,20:00,1
1115,FUSIAN,DOWNTOWN CINCINNATI,"600 Vine St. Cincinnati, OH 45202",https://order.fusian.com/menu/fusian-downtown-cincinnati,39.102724,-84.5151176,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00, , ,1
1116,FUSIAN,KENWOOD,"8060 Montgomery Rd. Cincinnati, OH 45236",https://order.fusian.com/menu/fusian-kenwood,39.2020082,-84.3708404,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,1
1117,FUSIAN,HYDE PARK,"3780 Paxton Ave. Cincinnati, OH 45209",https://order.fusian.com/menu/fusian-hyde-park,39.1457431,-84.4290609,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,1
1118,FUSIAN,CLINTONVILLE,"4214 N. High St. Columbus, OH 43214",https://order.fusian.com/menu/fusian-clintonville,40.0481077,-83.0199338,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:30,11:00,21:30,11:00,21:00,1
1119,FUSIAN,GRANDVIEW,"855 W. 5th Ave. Columbus, OH 43212",https://order.fusian.com/menu/fusian-grandview,39.9876675,-83.0286451,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,1
1120,FUSIAN,EASTON,"4190 Worth Ave. Columbus, OH 43219",https://order.fusian.com/menu/fusian-easton,40.0554101,-82.9073633,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:30,11:00,21:30,11:00,21:00,1
1121,FUSIAN,BEAVERCREEK,"2733 Fairfield Commons Beavercreek, OH 45431",https://order.fusian.com/menu/fusian-beavercreek,39.7675312,-84.0553724,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:30,11:00,21:30,11:00,21:00,1
1122,FUSIAN,CENTERVILLE,"1024 Miamisburg-Centerville Rd. Dayton, OH 45459",https://order.fusian.com/menu/fusian-centerville,39.6266692,-84.1891067,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,1
1123,FUSIAN,DAYTON,"1200 Brown St. Dayton, OH 45409",https://order.fusian.com/menu/fusian-dayton,39.7417969,-84.1820177,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,1
1124,FUSIAN,TOLEDO,"3504 Secor Rd, Suite 305 Toledo, OH 43606",https://order.fusian.com/menu/fusian-toledo,41.684008,-83.6225856,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,1
1125,Dear Mama Coffee,East Harlem,"308 E 109th St, New York, NY 10029",https://www.toasttab.com/dearmamaeastharlem/v3#!/,40.793573,-73.940575,7:00,19:00,7:00,19:00,7:00,19:00,7:00,19:00,7:00,19:00,7:00,19:00,7:00,19:00,1
1126,Dear Mama Coffee,West Harlem,"611 W 129th St, New York, NY 10027",https://www.toasttab.com/dearmamawestharlem/v2/online-order#!/,40.817117,-73.958576,7:00,19:00,7:00,19:00,7:00,19:00,7:00,19:00,7:00,19:00,7:00,19:00,7:00,19:00,1
1127,Super Pollo,Ridgewood,"865 Woodward Ave, Ridgewood, NY 11385",https://eat.9fold.me/index.html#/369,40.703667,-73.902007,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,11:00,23:00,1
1128,5B2F Akira Sushi,,"143 Skokie Blvd. Wilmette, IL 60091",https://www.5b2fakirasushi.com/,42.0662379,-87.7469809,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,,,1
1129,8A5E Coffee,,"1200 West 35th Street, Chicago, IL 60609",Call: (773)609-2347,41.831092,-87.656537,7:30,16:00,7:30,16:00,7:30,16:00,7:30,16:00,7:30,16:00,,,,,1
1130,"Steak Burrito",,"84 Stratford Dr, Bloomingdale, Illinois 60108",https://direct.chownow.com/direct/7500/locations/10043,41.9527691,-88.1180032,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,23:00,10:00,23:00,10:00,23:00,1
1131,Amore,,"1 Kent Place, Armonk, NY 10504",https://direct.chownow.com/order/5346/locations/7005,41.1249538,-73.7148489,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,12:00,21:00,1
1132,Uncle Linny's Food & Brew,,"3901 Pontoon Rd. Granite City, IL 62040",https://direct.chownow.com/order/18162/locations/26052,38.7319368,-90.0826715,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,1
1133,Jarabe in Chicago,,2255 WEST TAYLOR STREET,https://direct.chownow.com/order/15776/locations/22303,41.8688365,-87.6833496,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,17:00,,,1
1134,Bean Post Pub,,"7525 5TH AVE, BROOKLYN NY",https://direct.chownow.com/order/10398/locations/14251,40.6287217,-74.022787,11:00,16:00,11:00,16:00,11:00,16:00,11:00,16:00,11:00,16:00,11:00,16:00,11:00,16:00,1
1135,Mole Mexican Bar & Grill,UPPER EAST SIDE,"1735 2nd Ave New York, NY 10128",https://direct.chownow.com/direct/14980/locations,40.7802893,-73.9502191,16:00,23:00,16:00,23:00,16:00,0:00,16:00,0:00,12:00,0:00,12:00,0:00,12:00,23:00,1
1136,Mole Mexican Bar & Grill,JANE ST,"57 Jane St New York, NY 10014",https://direct.chownow.com/direct/14980/locations,40.7382407,-74.0054136,12:00,23:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,0:00,12:00,0:00,12:00,23:00,1
1137,Mole Mexican Bar & Grill,WILLIAMSBURG,"178 Kent Ave Brooklyn, NY 11211",https://direct.chownow.com/direct/14980/locations,40.718861,-73.963573,16:00,23:00,16:00,23:00,16:00,23:00,16:00,23:00,12:00,0:00,12:00,0:00,12:00,23:00,1
1138,Union Sushi,,"230 W Erie St Chicago, IL 60654",https://direct.chownow.com/order/1445/locations/1862,41.8943819,-87.6343138,17:00,22:00,17:00,22:00,17:00,22:00,17:00,22:00,17:00,23:00,17:00,23:00,17:00,21:00,1
1139,El Sabor Azogueno,,10119 37th Avenue NY 11368,https://direct.chownow.com/order/10164/locations/13927,40.753126,-73.865677,7:00,22:00,7:00,22:00,7:00,22:00,7:00,22:00,7:00,22:00,7:00,22:00,7:00,22:00,1
1140,Aje cafe,,"2942 North Clark Street, Chicago, Illinois 60657, United States",Call: (773) 472-2233,41.9360625,-87.6499735,,,8:00,16:00,8:00,16:00,8:00,16:00,8:00,16:00,8:30,16:00,8:30,16:00,1
1141,Al’s Beef - Taylor Street,,"1079 W Taylor St, Chicago, IL 60607",Call: (312) 226-4017,41.8693228,-87.6561867,9:00,23:00,9:00,23:00,9:00,23:00,9:00,23:00,9:00,0:00,9:00,0:00,,,1
1142,Alarmist Brewing,,"4055 W. Peterson Ave. Suite Rear, Chicago, IL 6064",https://alarmistbrewing.com/,41.9897969,-87.7338003,,,,,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,1
1143,Alba’s Restaurant,,1825 W. Chicago Ave,Call: 914-937-2236 ,41.8957369,-87.6754098,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,22:00,10:00,22:00,10:00,21:00,1
1144,Alice & Friends Vegan Kitchen,,"5812 N Broadway, Chicago, IL 60660",call: (773) 275-8797,41.9874816,-87.6626522,16:00,21:30,,,16:00,21:30,16:00,21:30,16:00,22:00,11:00,22:00,11:00,21:30,1
1145,All Together Now,,2119 W Chicago Avenue,https://www.toasttab.com/all-together-now/v2/online-order#!/,41.8956527,-87.6825717,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,1
1146,Aloha Poke,Chicago’s French Market,"131 North Clinton St, Chicago, IL 60661",https://aloha-locations.hngr.co/,28.5823207,77.389849,10:00,19:30,10:00,19:30,10:00,19:30,10:00,19:30,10:00,19:30,10:00,17:30,,,1
1147,Aloha Poke,Old Town,"163 W North Ave, Chicago IL 60610",https://aloha-locations.hngr.co/,41.9109585,-87.6363856,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,1
1148,Aloha Poke,Lakeview,"843 W Belmont Ave, Chicago, IL",https://aloha-locations.hngr.co/,41.9397309,-87.6532553,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,1
1149,Aloha Poke,303 W. Madison,"303 W. Madison Chicago, IL",https://aloha-locations.hngr.co/,41.8818037,-87.6379017,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,,,,,1
1150,Always Thai,,"1825 W. Irving Park Road, Chicago, IL",http://www.alwaysthaichicago.com/order-online.html,41.9540533,-87.6775684,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,12:00,22:00,12:00,22:00,1
1151,Amarit Thai and Sushi,,"600 S Dearborn St, Chicago, IL 60605",https://www.amaritthai.com/,41.8742444,-87.631637,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,1
1152,Amaru,,"1904 W North Ave, Chicago, IL 60622",Call: 773.687.9790,41.9107142,-87.677584,,,16:30,22:00,16:30,22:00,16:30,22:00,17:00,23:00,17:00,23:00,17:00,21:00,1
1153,Amato's Pizza,,1745 N Harlem Ave,https://ordering.chownow.com/order/1221/locations,41.9120997,-87.8075872,10:30,23:00,10:30,23:00,10:30,23:00,10:30,23:00,10:30,0:00,10:30,0:00,10:30,23:00,1
1154,Ameer Kabob,,"1050 N Milwaukee Ave, Chicago, IL 60642",https://ameerkabob.hngr.co/?utm_source=google&utm_medium=gmb&utm_campaign=ameer,41.9008883,-87.6650335,11:00,22:30,11:00,22:30,11:00,22:30,11:00,22:30,11:00,22:30,11:00,22:30,11:00,21:30,1
1155,Americanos,,"11060 S. Western Ave. Chicago, IL 60643",Call: (773)-941-6787,41.6921976,-87.6836684,,,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,11:00,22:00,1
1156,Amitabul - Korean Vegan,,"6207 N Milwaukee Ave, Chicago, IL 60646",https://amitabulvegan.com/,41.9941349,-87.7866153,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,,,1
1157,Bacci Pizzeria,"Ukrainian Village","2343 W. Chicago Avenue, Chicago, IL",https://orders.imenu360.us/baccipizza/Taylor/,41.895553,-87.686072,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,1:00,10:00,1:00,10:00,22:00,1
1158,Bacci Pizzeria,Jefferson/Portage Park,"4367 N. Milwaukee Ave., Chicago, IL",https://orders.imenu360.us/baccipizza/Milwaukee/,41.960476,-87.754065,10:00,0:00,10:00,0:00,10:00,0:00,10:00,0:00,10:00,3:00,10:00,3:00,10:00,0:00,1
1159,Bacci Pizzeria,Taylor St. West (taylor and oakley),"2301 West Taylor Street, Chicago, IL",https://orders.imenu360.us/baccipizza/Taylor/,41.868874,-87.683819,10:00,23:00,10:00,23:00,10:00,23:00,10:00,23:00,10:00,0:00,10:00,0:00,11:00,22:00,1
1160,Bacci Pizzeria,Taylor St. E (Little Italy),"1421 W Taylor St Chicago, IL 60607",https://orders.imenu360.us/baccipizza/Taylor/,41.868874,-87.683819,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,23:00,10:00,23:00,,,1
1161,Bacci Pizzeria,"The Loop","162 N. Franklin Street, Chicago, IL",https://orders.imenu360.us/baccipizzadowntown/,41.8849875,-87.6355678,9:00,15:00,9:00,15:00,9:00,15:00,9:00,15:00,9:00,15:00,,,,,1
1162,Bacci Pizzeria,Lincoln Park,"2557 N. Halsted, Chicago IL",https://orders.imenu360.us/baccipizza/Halsted/,41.928956,-87.648704,11:00,0:00,11:00,0:00,11:00,0:00,11:00,2:00,11:00,4:00,11:00,5:00,11:00,0:00,1
1163,Baci Amore,,"321 S Jefferson St, Chicago, IL 60661",https://www.restaurantcateringsystems.com/baciamore/,41.8773244,-87.6421767,11:00,15:00,11:00,15:00,11:00,15:00,11:00,15:00,11:00,15:00,,,,,0
1164,Bacino's,,"2204 N Lincoln Ave, Chicago, IL 60614",https://www.bacinosoflincolnpark.com/#/,41.922076,-87.644482,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,22:30,11:00,22:30,11:00,21:30,1
1165,"Bella Bacinos",,"66 E Wacker Pl, Chicago, IL 60601",Call: (312) 263-2350,41.8869594,-87.6255927,6:30,22:00,6:30,22:00,6:30,22:00,6:30,22:00,6:30,22:00,8:00,23:00,8:00,22:00,1
1166,Back of the Yards Coffee House,,"2059 W 47th St, Chicago, IL 60609",https://backoftheyardscoffee.square.site/,41.80831,-87.676946,6:00,19:00,6:00,19:00,6:00,19:00,6:00,19:00,6:00,19:00,8:00,15:00,8:00,15:00,1
1167,The Bad Apple,,"4300 N Lincoln Ave, Chicago, IL 60618",Call: 773-360-8406,41.959756,-87.682822,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,1
1168,Angela's Burrito Style,,"2556 N Clark St, Chicago, IL 60614",https://themenustar1.com/webspace/menus.php?code=orderangelasburritostyle.com,41.9292194,-87.6449652,10:00,3:00,10:00,3:00,10:00,3:00,10:00,3:00,10:00,5:00,10:00,5:00,10:00,3:00,1
1169,Angelo’s Stuffed Pizza,,"4850 S Pulaski Rd, Chicago, IL 60632, United States",https://menupages.com/angelos-stuffed-pizza/4850-s-pulaski-rd-chicago,41.804532,-87.723764,10:00,22:30,10:00,22:30,10:00,22:30,10:00,22:30,10:00,23:30,10:00,23:30,12:00,22:30,1
